dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,ax_n_cal_kalman,dax_n_cal_kalman,dax_n_imu,dax_n_cal
0.015,0.322135,-0.0225201,-0.1,-0.04,0.07,0.17,0,0.0955807,1.36979,0,-0.293259,0.0106307,-0.0894074,0.00628579,-0.0477114,0.00365844,0.00979424,0.0169494
0.016,0.29374,-0.0225201,-0.1,-0.04,0.07,0.17,0,0.0969385,1.39785,0,-0.264859,0.0106283,-0.0562053,0.00605186,-0.0485617,0.000850253,0.0284005,0.0332022
0.015,0.249679,-0.0195827,-0.09,-0.04,0.07,0.17,0,0.0969624,1.4026,0,-0.220795,0.00768967,-0.0113259,0.00310875,-0.0458981,0.00266356,0.0440637,0.0448794
0.016,0.196806,-0.0156661,-0.09,-0.03,0.07,0.17,0,0.0951412,1.38256,0,-0.167919,0.00377194,0.0381491,-0.000499975,-0.0396088,0.0062893,0.0528759,0.049475
0.015,0.142954,-0.0127287,-0.09,-0.02,0.07,0.17,0,0.0922701,1.34166,0,-0.114067,0.000834543,0.085036,-0.00294952,-0.0301426,0.00946621,0.0538521,0.0468869
0.015,0.0969343,-0.0107705,-0.09,-0.02,0.07,0.17,0,0.0887504,1.28353,0,-0.0680509,-0.00112253,0.121143,-0.00430821,-0.0185481,0.0115945,0.0460162,0.0361071
0.015,0.0646228,-0.0107705,-0.08,-0.02,0.07,0.17,0,0.0856453,1.21549,0,-0.0357425,-0.00112133,0.141868,-0.00377921,-0.00615601,0.0123921,0.0323084,0.020725
0.016,0.0421028,-0.0107705,-0.07,-0.02,0.06,0.17,0,0.082742,1.13777,0,-0.0132225,0.000577498,0.15118,-0.00328598,0.00609957,0.0122556,0.02252,0.00931188
0.016,0.0332906,-0.00979134,-0.06,-0.01,0.06,0.17,0,0.07977,1.06227,0,-0.00441035,-0.000401636,0.147166,-0.00376023,0.0172017,0.0111021,0.00881216,0.00401425
0.015,0.0381862,-0.00783307,-0.05,-0.01,0.06,0.17,0,0.0764947,0.999306,0,-0.0093031,-0.00236093,0.131593,-0.00516338,0.0263395,0.00913774,0.00489274,0.0155727
0.016,0.0528732,-0.0058748,-0.04,-0.01,0.06,0.17,0,0.0725007,0.944096,0,-0.0239871,-0.00432022,0.107545,-0.0064443,0.032995,0.0066555,0.014684,0.0240483
0.015,0.0724559,-0.00489567,-0.03,-0.01,0.06,0.17,0,0.0687759,0.905117,0,-0.0435668,-0.00530038,0.081357,-0.00679171,0.0371737,0.00417878,0.0195797,0.0261877
0.015,0.0930177,-0.00391654,-0.02,-0.01,0.06,0.17,0,0.0650484,0.878134,0,-0.0641286,-0.00627951,0.0562123,-0.00713741,0.039126,0.00195229,0.0205617,0.0251446
0.016,0.110642,-0.00489567,-0.01,-0,0.06,0.17,0,0.0619913,0.859963,0,-0.08175,-0.0053014,0.0355165,-0.00563983,0.0393471,0.000221066,0.0176214,0.0206958
0.015,0.123371,-0.00685394,0,-0,0.06,0.17,0,0.0603713,0.849911,0,-0.0944816,-0.00334211,0.0210663,-0.00340521,0.0384366,0.000910528,0.0127316,0.0144503
0.016,0.128267,-0.00979134,0,-0.01,0.06,0.17,0,0.0601562,0.842143,0,-0.0993801,-0.000403686,0.0148367,-0.000430226,0.0371049,0.00133165,0.00489855,0.00622958
0.015,0.125329,-0.0107705,0,-0.01,0.06,0.17,0,0.0604028,0.834147,0,-0.0964427,0.000575447,0.0164151,0.000507007,0.0359821,0.00112284,0.00293739,0.00157839
0.016,0.1126,-0.0127287,0,-0.01,0.06,0.17,0,0.061568,0.820266,0,-0.083714,0.00253372,0.0267837,0.00226728,0.0357302,0.000251833,0.0127287,0.0103686
0.015,0.094976,-0.0137079,-0.01,-0.01,0.06,0.17,0,0.0628558,0.80052,0,-0.0660926,0.00351387,0.0410373,0.00302868,0.0365886,0.000858314,0.0176214,0.0142536
0.016,0.0646228,-0.0137079,-0.02,-0.01,0.06,0.17,0,0.0639668,0.76675,0,-0.0357425,0.0035149,0.0656368,0.002841,0.0392768,0.00268828,0.0303501,0.0245995
0.016,0.0323114,-0.0137079,-0.03,-0.01,0.06,0.17,0,0.0648282,0.720465,0,-0.0034283,0.00351387,0.0900949,0.00269356,0.0436583,0.00438143,0.0323142,0.0244581
0.015,-0.00195827,-0.0127287,-0.04,-0,0.06,0.17,0,0.0649856,0.665567,0,0.030847,0.00253269,0.115058,0.00168546,0.0496551,0.00599681,0.0342753,0.0249634
0.016,-0.036228,-0.0117496,-0.04,0.01,0.06,0.17,0,0.0646787,0.595434,0,0.0651224,0.0015515,0.137429,0.000756269,0.0569563,0.00730127,0.0342753,0.0223709
0.016,-0.0695185,-0.0107705,-0.05,0.02,0.06,0.17,0,0.0637727,0.515412,0,0.0984186,0.000570321,0.157136,-7.10553e-05,0.0652669,0.00831056,0.0332962,0.0197066
0.015,-0.094976,-0.00979134,-0.05,0.02,0.06,0.17,0,0.0625585,0.435171,0,0.123882,-0.000410864,0.168968,-0.000845903,0.0739108,0.00864394,0.0254632,0.0118318
0.016,-0.120433,-0.00685394,-0.04,0.03,0.06,0.17,0,0.0601379,0.344198,0,0.149345,-0.00335031,0.178969,-0.00337378,0.0827238,0.00881297,0.0254632,0.0100013
0.015,-0.141974,-0.0029374,-0.04,0.03,0.06,0.17,0,0.0563234,0.25623,0,0.170883,-0.00726582,0.185546,-0.00664061,0.0914301,0.00870626,0.0215379,0.00657672
0.016,-0.160578,-0,-0.03,0.03,0.05,0.17,0,0.0513388,0.160662,0,0.189478,-0.00850012,0.18789,-0.00872772,0.0997107,0.00828066,0.0185947,0.00234465
0.015,-0.171348,0.000979134,-0.02,0.03,0.05,0.17,0,0.0467574,0.0734697,0,0.200242,-0.00947755,0.183836,-0.0089264,0.107102,0.00739135,0.0107646,0.00405449
0.016,-0.180161,0.0029374,-0.01,0.03,0.05,0.17,0,0.0414751,-0.0167244,0,0.209049,-0.0114341,0.177319,-0.00998543,0.113475,0.00637318,0.00880635,0.00651722
0.015,-0.185056,0.0029374,0.01,0.03,0.05,0.17,0,0.0372184,-0.0966776,0,0.213944,-0.0114341,0.168627,-0.00926208,0.118733,0.0052573,0.00489564,0.00869136
0.016,-0.190931,0.00195827,0.02,0.03,0.05,0.17,0,0.0336386,-0.178339,0,0.219816,-0.0104541,0.160627,-0.00767404,0.123004,0.00427103,0.00587188,0.00799985
0.016,-0.194848,-0,0.04,0.03,0.06,0.17,0,0.0315856,-0.255303,0,0.223736,-0.010196,0.151461,-0.00536748,0.126266,0.00326257,0.00391944,0.00916612
0.015,-0.200722,-0.00195827,0.06,0.03,0.06,0.17,0,0.0309782,-0.324267,0,0.229613,-0.0082388,0.14561,-0.00330651,0.128845,0.00257835,0.00587769,0.00585125
0.016,-0.209535,-0.0029374,0.07,0.03,0.06,0.17,0,0.0309987,-0.396448,0,0.238428,-0.0072607,0.142147,-0.00233139,0.130969,0.00212482,0.00881508,0.0034634
0.015,-0.216389,-0.00391654,0.07,0.03,0.06,0.17,0,0.0314466,-0.461737,0,0.245279,-0.00628054,0.13791,-0.00142785,0.132612,0.00164285,0.006851,0.00423695
0.016,-0.224222,-0.00391654,0.06,0.03,0.06,0.17,0,0.0317277,-0.529841,0,0.253112,-0.00628054,0.134166,-0.00147562,0.133844,0.00123197,0.00783305,0.0037434
0.015,-0.232055,-0.00195827,0.05,0.02,0.06,0.17,0,0.0309554,-0.592196,0,0.260942,-0.00823778,0.13141,-0.00330211,0.134769,0.000925273,0.00783008,0.00275645
0.016,-0.240867,-0,0.04,0.01,0.06,0.17,0,0.0291108,-0.658026,0,0.269755,-0.010196,0.129033,-0.00494693,0.135438,0.000668854,0.00881219,0.0023773
0.015,-0.2487,0.0029374,0.04,0.01,0.06,0.17,0,0.0262247,-0.71827,0,0.277585,-0.0131324,0.126637,-0.00739343,0.135867,0.000428706,0.00783011,0.00239508
0.016,-0.256533,0.00685394,0.05,-0.01,0.06,0.17,0,0.0216929,-0.781716,0,0.285418,-0.017049,0.123687,-0.0105399,0.136029,0.000162378,0.00783303,0.00295094
0.015,-0.266324,0.0107705,0.08,-0.02,0.06,0.17,0,0.0165074,-0.840907,0,0.295209,-0.0209655,0.123417,-0.0135754,0.13615,0.000120714,0.00979131,0.000269979
0.016,-0.275137,0.0117496,0.11,-0.03,0.06,0.17,0,0.0114156,-0.903589,0,0.304027,-0.0219467,0.121543,-0.0136897,0.136109,4.14103e-05,0.00881794,0.00187367
0.015,-0.28297,0.00783307,0.14,-0.03,0.07,0.17,0,0.00920401,-0.961105,0,0.31186,-0.0197296,0.119597,-0.0093973,0.135911,0.000197873,0.00783303,0.00194626
0.016,-0.291782,-0.000979134,0.16,-0.03,0.07,0.17,0,0.0114887,-1.02201,0,0.320669,-0.0109163,0.11807,-0.000973191,0.1356,0.000311226,0.0088093,0.00152679
0.015,-0.303532,-0.014687,0.15,-0.02,0.07,0.17,0,0.0193545,-1.07958,0,0.332419,0.00279161,0.120031,0.011398,0.135451,0.000148237,0.0117496,0.00196162
0.016,-0.324093,-0.029374,0.11,-0,0.07,0.17,0,0.0333863,-1.14575,0,0.352975,0.017481,0.129378,0.0237017,0.136023,0.000571921,0.020556,0.00934643
0.015,-0.363259,-0.0411236,0.05,-0,0.08,0.17,0,0.0497727,-1.22016,0,0.392129,0.0275371,0.15597,0.0326706,0.138593,0.00256971,0.0391536,0.0265919
0.016,-0.42984,-0.0460193,-0.02,0.02,0.08,0.17,0,0.0671139,-1.32456,0,0.458709,0.0324327,0.204792,0.0346212,0.144734,0.00614075,0.0665808,0.0488222
0.015,-0.529711,-0.0411236,-0.08,0.04,0.07,0.17,0,0.078998,-1.45831,0,0.558578,0.0292366,0.281923,0.0277086,0.156378,0.0116445,0.0998683,0.0771314
0.015,-0.661895,-0.0283949,-0.12,0.05,0.07,0.17,0,0.083766,-1.63995,0,0.690766,0.0165055,0.383117,0.0141673,0.174999,0.0186208,0.132188,0.101194
0.016,-0.81366,-0.0127287,-0.12,0.06,0.07,0.17,0,0.0811056,-1.88989,0,0.84254,0.000835738,0.492183,-0.0010511,0.200721,0.0257221,0.151774,0.109065
0.016,-0.96053,0.00195827,-0.1,0.05,0.07,0.17,0,0.0720914,-2.18846,0,0.989412,-0.0138525,0.588065,-0.0142078,0.23204,0.0313191,0.146872,0.0958821
0.015,-1.07509,0.0127287,-0.07,0.04,0.07,0.17,0,0.0600547,-2.49602,0,1.10397,-0.0246241,0.650045,-0.0229341,0.265961,0.0339205,0.114561,0.0619805
0.016,-1.13188,0.0156661,-0.04,0.03,0.07,0.17,0,0.0472866,-2.82608,0,1.16076,-0.0275603,0.650498,-0.0237009,0.297567,0.031606,0.0567867,0.000452638
0.015,-1.11425,0.0137079,-0.03,0.03,0.07,0.17,0,0.0372874,-3.10321,0,1.14313,-0.0256009,0.585643,-0.020043,0.321989,0.0244228,0.0176271,0.0648549
0.016,-1.02417,0.00881221,-0.02,0.02,0.07,0.17,0,0.0298615,-3.3351,0,1.05305,-0.0207028,0.45624,-0.0138846,0.334754,0.0127647,0.0900857,0.129403
0.015,-0.876325,0.00489567,-0.02,0.01,0.07,0.17,0,0.0251698,-3.47071,0,0.905195,-0.0167851,0.285584,-0.00917073,0.333487,0.00126752,0.147852,0.170657
0.016,-0.698123,0.00195827,-0.02,0.01,0.07,0.17,0,0.021916,-3.52111,0,0.726997,-0.0138489,0.0990657,-0.00568105,0.317931,0.0155555,0.178199,0.186518
0.015,-0.518941,-0,-0.02,-0,0.06,0.17,0,0.0199716,-3.48593,0,0.547816,-0.0101919,-0.0737939,-0.0033925,0.290122,0.0278091,0.179181,0.17286
0.015,-0.36228,-0.000979134,-0.01,-0,0.06,0.17,0,0.0187548,-3.38433,0,0.391164,-0.00921589,-0.213073,-0.00220763,0.253488,0.0366342,0.156652,0.139279
0.016,-0.241846,-0.00195827,0,-0,0.06,0.17,0,0.0181756,-3.22744,0,0.270734,-0.00823778,-0.3067,-0.00113038,0.212151,0.0413369,0.12043,0.0936274
0.016,-0.151766,-0.0029374,0.01,-0.01,0.06,0.17,0,0.0182643,-3.0409,0,0.180654,-0.00725865,-0.364958,-0.000166319,0.169159,0.0429915,0.0900799,0.0582582
0.016,-0.108684,-0.00489567,0.01,-0.01,0.06,0.17,0,0.0192688,-2.84901,0,0.137572,-0.00530038,-0.375395,0.00162125,0.12831,0.0408492,0.0430817,0.0104368
0.015,-0.0793099,-0.0058748,0.02,-0.01,0.07,0.17,0,0.0207103,-2.67054,0,0.108198,-0.00602059,-0.374428,0.00235541,0.0903364,0.0379736,0.0293739,0.000967145
0.015,-0.0636437,-0.00783307,0.02,-0.01,0.07,0.17,0,0.0229094,-2.49854,0,0.0925293,-0.00406112,-0.360826,0.00394037,0.0560159,0.0343205,0.015669,0.0136013
0.016,-0.0538524,-0.00881221,0.02,-0,0.07,0.17,0,0.0255406,-2.32405,0,0.082738,-0.00308199,-0.34098,0.00447242,0.0255805,0.0304354,0.00979129,0.0198465
0.016,-0.0489567,-0.0107705,0.02,-0.01,0.07,0.17,0,0.028884,-2.16137,0,0.0778424,-0.00112372,-0.318245,0.00586259,-0.00101232,0.0265929,0.00489564,0.0227346
0.015,-0.0460193,-0.0117496,0.01,-0,0.07,0.17,0,0.0320501,-2.01961,0,0.074905,-0.00014459,-0.297105,0.00630375,-0.0241475,0.0231352,0.00293738,0.0211408
0.016,-0.0450402,-0.0117496,0.01,-0,0.07,0.17,0,0.035174,-1.87927,0,0.0739258,-0.00014459,-0.274247,0.00577294,-0.0439288,0.0197813,0.000979133,0.0228575
0.015,-0.0469984,-0.0127287,0,-0,0.07,0.17,0,0.0381508,-1.75909,0,0.0758841,0.000834543,-0.251876,0.00624627,-0.0606229,0.0166941,0.00195827,0.0223714
0.015,-0.050915,-0.0127287,0,-0,0.07,0.17,0,0.0409088,-1.64964,0,0.0798006,0.000834543,-0.22937,0.00577764,-0.0744303,0.0138074,0.00391652,0.022506
0.015,-0.0597272,-0.0127287,0,-0,0.07,0.17,0,0.0434598,-1.55229,0,0.0886128,0.000834543,-0.204023,0.00534418,-0.08533,0.0108997,0.00881217,0.0253466
0.016,-0.0704976,-0.0117496,0,-0,0.07,0.17,0,0.0455154,-1.4613,0,0.0993832,-0.00014459,-0.177799,0.00401576,-0.0934536,0.00812357,0.0107704,0.0262242
0.015,-0.0793099,-0.0117496,0,-0.01,0.07,0.17,0,0.0472883,-1.38687,0,0.108195,-0.00014459,-0.156343,0.00371452,-0.0993582,0.00590463,0.00881217,0.0214563
0.015,-0.0861638,-0.0107705,-0.01,-0.01,0.07,0.17,0,0.0483458,-1.32103,0,0.115049,-0.00112372,-0.138306,0.00255569,-0.103459,0.00410098,0.0068539,0.018037
0.016,-0.0891012,-0.00979134,-0.01,-0.01,0.07,0.17,0,0.0489282,-1.25746,0,0.117987,-0.00210286,-0.124568,0.0014776,-0.106211,0.00275189,0.00293739,0.013738
0.016,-0.0851847,-0.00979134,-0.01,-0.01,0.07,0.17,0,0.0494639,-1.19713,0,0.11407,-0.00210286,-0.118233,0.00138658,-0.108276,0.00206511,0.00391652,0.00633502
0.015,-0.0753933,-0.00881221,-0.01,-0.01,0.07,0.17,0,0.0494937,-1.14078,0,0.104279,-0.00308199,-0.118446,0.000402379,-0.110206,0.0019294,0.00979131,0.000213787
0.016,-0.0607063,-0.00881221,0,-0,0.07,0.17,0,0.0496831,-1.0781,0,0.0895919,-0.00308199,-0.122481,0.000370196,-0.112303,0.002097,0.0146869,0.00403465
0.015,-0.0450402,-0.00881221,0,-0,0.07,0.17,0,0.0498465,-1.01712,0,0.0739258,-0.00308199,-0.127785,0.000342439,-0.114653,0.00235067,0.0156661,0.00530355
0.015,-0.0313323,-0.00881221,0,-0,0.07,0.17,0,0.049998,-0.954673,0,0.0602151,-0.00308079,-0.130864,0.000317553,-0.117069,0.00241564,0.0137107,0.00307901
0.016,-0.0225201,-0.00881221,0,-0,0.07,0.17,0,0.050147,-0.888905,0,0.0514058,-0.00308199,-0.128517,0.000291374,-0.119127,0.00205854,0.00880926,0.00234684
0.016,-0.0215409,-0.00979134,0,-0,0.07,0.17,0,0.0507452,-0.827937,0,0.0504267,-0.00210286,-0.119137,0.00116887,-0.120312,0.00118471,0.000979125,0.0093797
0.015,-0.0254575,-0.00979134,0.01,-0.01,0.07,0.17,0,0.0514111,-0.77723,0,0.0543432,-0.00210286,-0.106605,0.00105572,-0.120441,0.000128411,0.00391652,0.0125316
0.016,-0.0332906,-0.0107705,0.01,-0,0.07,0.17,0,0.0525291,-0.730726,0,0.0621763,-0.00112372,-0.0908717,0.00184488,-0.119339,0.00110163,0.00783304,0.0157338
0.015,-0.0411236,-0.0117496,0,-0.01,0.07,0.17,0,0.0537756,-0.694224,0,0.0700093,-0.00014459,-0.076837,0.00261222,-0.117223,0.0021162,0.00783304,0.0140347
0.016,-0.0479776,-0.0117496,0,-0,0.07,0.17,0,0.0550054,-0.661275,0,0.0768632,-0.00014459,-0.064385,0.00240325,-0.114284,0.00293899,0.00685391,0.012452
0.015,-0.050915,-0.0127287,0,-0,0.07,0.17,0,0.0564983,-0.634152,0,0.0798006,0.000834543,-0.0568393,0.00312871,-0.110956,0.00332738,0.00293739,0.0075457
0.015,-0.0499358,-0.0127287,-0.01,-0,0.07,0.17,0,0.0577292,-0.608632,0,0.0788215,0.000834543,-0.0534821,0.00291956,-0.10759,0.00336645,0.000979133,0.00335725
0.016,-0.0460193,-0.0127287,-0.01,-0,0.07,0.17,0,0.0589438,-0.581608,0,0.074905,0.000834543,-0.0528066,0.00271319,-0.104394,0.00319614,0.00391652,0.000675496
0.016,-0.0411236,-0.0127287,-0.01,-0,0.07,0.17,0,0.0600611,-0.554441,0,0.0700093,0.000834543,-0.0530859,0.00252333,-0.10143,0.00296374,0.00489565,0.000279319
0.015,-0.0372071,-0.0117496,-0.01,-0,0.07,0.17,0,0.0605926,-0.529281,0,0.0660928,-0.00014459,-0.0527271,0.00145389,-0.098634,0.00279612,0.00391652,0.000358775
0.016,-0.036228,-0.0117496,-0.02,-0,0.07,0.17,0,0.0609571,-0.503995,0,0.0651137,-0.00014459,-0.0494098,0.00139196,-0.0957665,0.00286742,0.000979133,0.00331733
0.015,-0.0372071,-0.0107705,-0.01,-0,0.07,0.17,0,0.0609892,-0.482619,0,0.0660928,-0.00112372,-0.0447984,0.000407368,-0.0927334,0.00303312,0.000979125,0.00461139
0.016,-0.0401445,-0.00979134,-0.01,-0,0.06,0.17,0,0.0605599,-0.46291,0,0.0690302,-0.000403686,-0.0385122,-0.000498822,-0.0894174,0.00331601,0.00293738,0.00628618
0.015,-0.0430819,-0.00979134,-0.01,-0,0.06,0.16,0,0.0601897,-0.447207,0,0.0702684,-0.000403686,-0.0329068,-0.000435912,-0.0858906,0.00352677,0.00123825,0.00560543
0.015,-0.0460193,-0.00881221,0,-0,0.06,0.16,0,0.0595638,-0.433979,0,0.0732058,-0.00138282,-0.0277218,-0.00130871,-0.0822003,0.00369037,0.00293739,0.00518503
0.016,-0.0460193,-0.00881221,0,-0,0.06,0.15,0,0.0589464,-0.420927,0,0.0715067,-0.00138282,-0.025504,-0.0012038,-0.0785862,0.00361405,0.00169914,0.00221772
0.016,-0.044061,-0.00881221,0.01,-0,0.06,0.14,0,0.0585388,-0.408,0,0.0678469,-0.00138179,-0.0252586,-0.00113354,-0.0751953,0.00339089,0.0036598,0.000245403
0.015,-0.0421028,-0.00881221,0.01,-0,0.06,0.14,0,0.0581873,-0.395985,0,0.0658886,-0.00138179,-0.0251756,-0.00107382,-0.072025,0.00317027,0.00195827,8.30181e-05
0.015,-0.0401445,-0.00979134,0.01,-0.01,0.06,0.13,0,0.0582944,-0.384157,0,0.0622314,-0.000402662,-0.0251243,-0.000112884,-0.069063,0.00296209,0.00365724,5.13531e-05
0.015,-0.0381862,-0.00979134,0.02,-0.01,0.06,0.13,0,0.0585435,-0.372352,0,0.0602731,-0.000402662,-0.0250768,-0.00015521,-0.0662953,0.00276765,0.00195826,4.74527e-05
0.016,-0.0391654,-0.0107705,0.02,-0.01,0.06,0.12,0,0.0592514,-0.361166,0,0.0595533,0.000576472,-0.0221971,0.000703658,-0.063491,0.00280428,0.000719849,0.00287976
0.015,-0.0411236,-0.0107705,0.01,-0.01,0.06,0.11,0,0.0597119,-0.352381,0,0.0598125,0.000576472,-0.0187464,0.000625414,-0.0606089,0.00288207,0.000259284,0.00345069
0.015,-0.0430819,-0.0117496,0.01,-0,0.06,0.11,0,0.0605701,-0.34497,0,0.0617708,0.00155561,-0.015529,0.00145874,-0.0576726,0.00293631,0.00195826,0.00321738
0.016,-0.044061,-0.0117496,0.01,-0,0.07,0.1,0,0.0614169,-0.338119,0,0.061051,-0.000143395,-0.0133858,0.00131487,-0.0547687,0.00290391,0.000719845,0.00214315
0.015,-0.044061,-0.0117496,0,-0,0.07,0.1,0,0.0619972,-0.33221,0,0.061051,-0.000143395,-0.0123819,0.00121627,-0.0519829,0.00278582,0,0.00100398
0.015,-0.0430819,-0.0117496,0,-0,0.07,0.09,0,0.0625341,-0.326312,0,0.0583728,-0.000143395,-0.0123589,0.00112507,-0.0493828,0.00260012,0.00267812,2.29925e-05
0.016,-0.0411236,-0.0117496,0,-0,0.07,0.09,0,0.0630637,-0.31957,0,0.0564146,-0.000143395,-0.0131717,0.00103508,-0.0470202,0.00236263,0.00195827,0.000812821
0.015,-0.0401445,-0.0117496,-0.01,-0,0.07,0.08,0,0.0633706,-0.313323,0,0.0537365,-0.000143395,-0.0130894,0.000982949,-0.04481,0.00221015,0.00267812,8.22358e-05
0.016,-0.0401445,-0.0117496,-0.01,-0,0.07,0.08,0,0.0636727,-0.307158,0,0.0537378,-0.00014459,-0.0120472,0.000930521,-0.0426682,0.00214183,1.36718e-06,0.00104227
0.015,-0.0401445,-0.0107705,-0.01,-0,0.07,0.07,0,0.0635012,-0.30184,0,0.0520387,-0.00112372,-0.0111436,-1.94665e-05,-0.0406008,0.00206735,0.00169916,0.000903588
0.016,-0.0411236,-0.0107705,-0.01,-0,0.06,0.07,0,0.063332,-0.297054,0,0.0530178,0.000575447,-0.00935126,9.29181e-06,-0.0385346,0.0020662,0.000979133,0.00179233
0.015,-0.0421028,-0.00979134,-0.01,-0,0.06,0.06,0,0.0627538,-0.293358,0,0.0522978,-0.000403686,-0.00774417,-0.000871603,-0.0364839,0.00205069,0.000720032,0.00160709
0.015,-0.0430819,-0.00979134,0,-0,0.06,0.06,0,0.062369,-0.290372,0,0.0532769,-0.000403686,-0.00625763,-0.000806221,-0.0344571,0.0020268,0.000979133,0.00148655
0.015,-0.0430819,-0.00979134,0,-0,0.06,0.05,0,0.0620131,-0.28761,0,0.0515777,-0.000403686,-0.00578825,-0.000745743,-0.032531,0.00192611,0.00169916,0.000469375
0.015,-0.0421028,-0.00979134,0,-0.01,0.06,0.05,0,0.0616838,-0.284772,0,0.0505986,-0.000403686,-0.00628526,-0.0006898,-0.0307732,0.00175782,0.000979133,0.000497006
0.015,-0.0411236,-0.00979134,0,-0.01,0.06,0.04,0,0.0613793,-0.281716,0,0.0479203,-0.000403686,-0.00674501,-0.000638054,-0.0291694,0.0016038,0.0026783,0.000459757
0.016,-0.0401445,-0.00979134,0,-0.01,0.06,0.04,0,0.061078,-0.278239,0,0.0469412,-0.000403686,-0.00713336,-0.000586864,-0.0277037,0.00146574,0.000979133,0.000388343
0.016,-0.0401445,-0.00979134,0,-0.01,0.06,0.03,0,0.0608009,-0.27504,0,0.045242,-0.000403686,-0.00658985,-0.000539771,-0.0262949,0.00140874,0.00169916,0.000543505
0.015,-0.0401445,-0.0107705,0,-0,0.06,0.03,0,0.060994,-0.272132,0,0.045242,0.000575447,-0.0060956,0.000406545,-0.0249432,0.00135176,3.72529e-09,0.000494253
0.015,-0.0411236,-0.0107705,0,-0,0.06,0.02,0,0.0611727,-0.269873,0,0.044522,0.000575447,-0.00473272,0.00037619,-0.0235778,0.00136542,0.000720039,0.00136288
0.015,-0.0421028,-0.0117496,0,-0,0.06,0.02,0,0.0617701,-0.268216,0,0.0455011,0.00155458,-0.00347206,0.00125381,-0.0222076,0.00137016,0.000979133,0.00126066
0.016,-0.0430819,-0.0117496,0,-0,0.06,0.01,0,0.0623596,-0.267042,0,0.0447811,0.00155458,-0.00229347,0.00115365,-0.0208395,0.00136814,0.000720035,0.00117859
0.015,-0.0430819,-0.0117496,0,-0,0.06,0.01,0,0.062868,-0.26603,0,0.0447811,0.00155458,-0.00212144,0.00106726,-0.0195508,0.0012887,0,0.000172026
0.015,-0.0421028,-0.0117496,-0.01,-0,0.06,0.01,0,0.0631883,-0.264661,0,0.0438019,0.00155458,-0.002868,0.00101284,-0.0184068,0.00114392,0.000979133,0.000746552
0.015,-0.0421028,-0.0117496,-0.01,-0,0.06,-0,0,0.0634845,-0.263395,0,0.0421028,0.00155458,-0.00265288,0.000962498,-0.0173238,0.00108301,0.00169917,0.000215121
0.016,-0.0411236,-0.0117496,-0.01,-0,0.06,-0,0,0.0637769,-0.261685,0,0.0411236,0.00155458,-0.00334141,0.000912826,-0.0163672,0.000956649,0.000979133,0.000688538
0.015,-0.0411236,-0.0117496,-0.01,-0,0.06,-0.01,0,0.064029,-0.26021,0,0.0394245,0.00155458,-0.00309078,0.000869983,-0.015456,0.000911168,0.00169917,0.000250634
0.016,-0.0411236,-0.0117496,-0.01,-0,0.06,-0.01,0,0.0642778,-0.258755,0,0.0394245,0.00155458,-0.00284351,0.000827708,-0.0145875,0.000868481,0,0.000247274
0.015,-0.0411236,-0.0107705,-0.01,-0,0.06,-0.01,0,0.0640602,-0.257499,0,0.0394245,0.000575447,-0.0026302,-0.000114449,-0.0137615,0.000826041,0,0.000213303
0.016,-0.0421028,-0.0107705,-0.01,-0,0.06,-0.02,0,0.063846,-0.256724,0,0.0387048,0.000576472,-0.00151493,-7.69682e-05,-0.0129056,0.000855861,0.0007197,0.00111528
0.015,-0.0421028,-0.0107705,-0.01,-0,0.06,-0.02,0,0.0636613,-0.256055,0,0.0387048,0.000576472,-0.00140128,-4.55817e-05,-0.0120991,0.000806484,0,0.000113644
0.016,-0.0411236,-0.00979134,0,-0,0.06,-0.02,0,0.063178,-0.254934,0,0.0377256,-0.000402662,-0.00218995,-0.000942605,-0.0114081,0.000691,0.000979133,0.00078867
0.015,-0.0411236,-0.00979134,0,-0,0.06,-0.03,0,0.0627612,-0.253967,0,0.0360266,-0.000402662,-0.00202568,-0.000871783,-0.0107514,0.00065673,0.001699,0.000164274
0.016,-0.0401445,-0.00979134,0,-0,0.06,-0.03,0,0.0623499,-0.252552,0,0.0350475,-0.000402662,-0.00276439,-0.000801906,-0.0101961,0.000555275,0.000979133,0.00073871
0.015,-0.0401445,-0.0107705,0,-0,0.06,-0.03,0,0.0624274,-0.251332,0,0.0350475,0.000576472,-0.00255704,0.000164059,-0.00966259,0.00053355,3.72529e-09,0.000207346
0.016,-0.0411236,-0.0107705,0,-0,0.06,-0.04,0,0.0625045,-0.250588,0,0.0343276,0.000576472,-0.00145163,0.00015095,-0.0090802,0.000582384,0.000719875,0.00110542
0.015,-0.0411236,-0.0107705,0,-0,0.06,-0.04,0,0.0625706,-0.249946,0,0.0343269,0.000575447,-0.00134666,0.000138658,-0.00852937,0.000550828,6.81728e-07,0.000104964
0.016,-0.0421028,-0.0107705,0,-0,0.06,-0.04,0,0.0626358,-0.249772,0,0.0353061,0.000575447,-0.000338078,0.000127579,-0.00793844,0.000590933,0.000979133,0.00100859
0.015,-0.0421028,-0.0117496,0,-0,0.06,-0.05,0,0.0631242,-0.249623,0,0.0336069,0.00155458,-0.000312671,0.00102373,-0.00738586,0.000552578,0.00169918,2.54065e-05
