dt,acc_x,acc_y,gyr_x,gyr_y,r_imu,p_imu,y_imu,r_cal,p_cal,y_cal,ax_n_imu,ay_n_imu,ax_n_cal,ay_n_cal,dax_n_imu,dax_n_cal
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.130987,-0.228799,0,-0.00330571,0.000435272,0.000295959,0.000267532,0,-2.57455e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.131106,-0.228932,0,-0.00330143,0.000437494,0.000277374,0.000249673,4.27291e-06,-1.85855e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.25,0,0.131222,-0.228601,0,-0.00428056,0.000437494,-0.000645623,0.000229839,-0.000979125,-0.000922997
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.25,0,0.131323,-0.228316,0,-0.00428056,0.000437494,-0.000597205,0.000212731,0,4.84176e-05
0.016,-0.0372071,-0.0225201,0,-0,0.13,-0.25,0,0.131423,-0.227574,0,-0.00525968,0.000437494,-0.00145024,0.000195855,-0.000979122,-0.000853036
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.25,0,0.131514,-0.227352,0,-0.00428056,0.000437494,-0.000433434,0.000180323,0.000979122,0.00101681
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.25,0,0.131593,-0.227161,0,-0.00428056,0.000437494,-0.000400934,0.00016693,0,3.24994e-05
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.25,0,0.131671,-0.227894,0,-0.00232231,0.000437494,0.00143273,0.000153713,0.00195825,0.00183366
0.015,-0.0411236,-0.0225201,0,-0,0.13,-0.25,0,0.131738,-0.228959,0,-0.00134318,0.000437494,0.00223096,0.000142315,0.000979125,0.000798229
0.015,-0.0421028,-0.0225201,0,-0,0.13,-0.25,0,0.1318,-0.230377,0,-0.000364061,0.000437494,0.00296933,0.000131775,0.000979122,0.000738371
0.016,-0.0421028,-0.0225201,0,-0,0.13,-0.25,0,0.131861,-0.231775,0,-0.000364061,0.000437494,0.00273179,0.000121374,0,-0.000237543
0.015,-0.0411236,-0.0225201,0,-0,0.13,-0.25,0,0.131914,-0.232549,0,-0.00134318,0.000437494,0.0016212,0.000112403,-0.000979122,-0.00111058
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.25,0,0.131965,-0.232852,0,-0.00232231,0.000437494,0.000590637,0.00010366,-0.000979125,-0.00103056
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.13201,-0.232681,0,-0.00330143,0.000437494,-0.00035942,9.61274e-05,-0.000979125,-0.000950057
0.016,-0.0381862,-0.0215409,0,-0,0.13,-0.25,0,0.131592,-0.232051,0,-0.00428055,-0.000541639,-0.00123152,-0.000812119,-0.000979114,-0.000872102
0.015,-0.0381862,-0.0215409,0,-0,0.13,-0.25,0,0.131232,-0.231507,0,-0.00428055,-0.000541639,-0.00113923,-0.000750976,0,9.22903e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.25,0,0.131338,-0.230969,0,-0.00428483,0.000435272,-0.00105174,0.000207981,-4.28408e-06,8.74884e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.131429,-0.230937,0,-0.00330571,0.000435272,-6.71782e-05,0.000192514,0.000979125,0.000984564
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.25,0,0.131513,-0.23134,0,-0.00232658,0.000435272,0.00084354,0.000178207,0.000979125,0.000910718
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.25,0,0.131596,-0.231737,0,-0.00232658,0.000435272,0.000776049,0.000164095,0,-6.74911e-05
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.25,0,0.131668,-0.232079,0,-0.00232658,0.000435272,0.000717841,0.000151917,0,-5.82077e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.131739,-0.231956,0,-0.00330571,0.000435272,-0.000240389,0.000139907,-0.000979125,-0.00095823
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.131804,-0.231843,0,-0.00330571,0.000435272,-0.00022117,0.000128854,0,1.92188e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.25,0,0.131864,-0.231278,0,-0.00428483,0.000435272,-0.00110428,0.00011869,-0.000979125,-0.000883114
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.131919,-0.231219,0,-0.00330571,0.000435272,-0.000115152,0.000109335,0.000979125,0.000989132
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.25,0,0.131966,-0.231169,0,-0.00330571,0.000435272,-0.000106528,0.000101268,0,8.62405e-06
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.25,0,0.13201,-0.231554,0,-0.00232658,0.000435272,0.000807155,9.38084e-05,0.000979125,0.000913683
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.25,0,0.132051,-0.23191,0,-0.00232658,0.000435272,0.000746612,8.69054e-05,0,-6.05434e-05
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.24,0,0.132091,-0.232262,0,-0.00062773,0.000435272,0.000686873,8.00919e-05,0.00169885,-5.97388e-05
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.24,0,0.132128,-0.232585,0,-0.00062773,0.000435272,0.00063191,7.38297e-05,0,-5.49629e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.132159,-0.232432,0,-0.00160686,0.000435272,-0.000321183,6.84243e-05,-0.000979129,-0.000953093
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.132189,-0.23229,0,-0.00160686,0.000435272,-0.000297103,6.34249e-05,0,2.40803e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.132216,-0.232159,0,-0.00160686,0.000435272,-0.00027483,5.88018e-05,0,2.22735e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.132243,-0.23203,0,-0.00160686,0.000435272,-0.00025285,5.42365e-05,0,2.19792e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.132268,-0.231911,0,-0.00160686,0.000435272,-0.000232629,5.004e-05,0,2.02209e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.13229,-0.231801,0,-0.00160686,0.000435272,-0.000214025,4.61731e-05,0,1.86041e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.132311,-0.231707,0,-0.00160686,0.000435272,-0.000197921,4.27421e-05,0,1.61044e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.131869,-0.231613,0,-0.00160685,-0.000543861,-0.000182029,-0.000861447,7.45058e-09,1.58921e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.131464,-0.231527,0,-0.00160685,-0.000543861,-0.000167411,-0.000792507,0,1.4618e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.131114,-0.231453,0,-0.00160685,-0.000543861,-0.000154808,-0.00073304,0,1.26027e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131229,-0.23138,0,-0.00160686,0.000435272,-0.000142377,0.000226431,-7.45058e-09,1.24313e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131329,-0.231316,0,-0.00160686,0.000435272,-0.000131648,0.000209481,0,1.07288e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131421,-0.231258,0,-0.00160686,0.000435272,-0.00012172,0.000193801,0,9.9279e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131512,-0.2312,0,-0.00160686,0.000435272,-0.000111934,0.000178326,0,9.78634e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131591,-0.231151,0,-0.00160686,0.000435272,-0.000103485,0.000164982,0,8.44896e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131668,-0.231102,0,-0.00160686,0.000435272,-9.52072e-05,0.000151925,0,8.2776e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131734,-0.23106,0,-0.00160686,0.000435272,-8.8077e-05,0.000140663,0,7.13021e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131795,-0.231021,0,-0.00160686,0.000435272,-8.14758e-05,0.000130245,0,6.60121e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131857,-0.230985,0,-0.00160276,0.000437494,-7.13319e-05,0.000122044,4.10154e-06,1.0144e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.131914,-0.23049,0,-0.00258188,0.000437494,-0.000966433,0.000112418,-0.000979125,-0.000895102
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.131963,-0.230063,0,-0.00258188,0.000437494,-0.000893958,0.000104118,0,7.24755e-05
0.016,-0.0391654,-0.0225201,-0.01,-0,0.13,-0.24,0,0.131851,-0.230103,0,-0.00160276,0.000437494,7.83466e-05,0.00012311,0.000979125,0.000972304
0.015,-0.0391654,-0.0225201,-0.01,-0,0.13,-0.24,0,0.131754,-0.230138,0,-0.00160276,0.000437494,7.24606e-05,0.000139486,0,-5.88596e-06
0.015,-0.0391654,-0.0225201,-0.01,-0,0.13,-0.24,0,0.131665,-0.23017,0,-0.00160276,0.000437494,6.7018e-05,0.000154641,0,-5.44265e-06
0.016,-0.0381862,-0.0225201,-0.01,0.01,0.13,-0.24,0,0.131577,-0.229581,0,-0.00258188,0.000437494,-0.000811975,0.000169581,-0.000979125,-0.000878993
0.016,-0.0381862,-0.0225201,-0.01,0.01,0.13,-0.24,0,0.131496,-0.229038,0,-0.00258188,0.000437494,-0.000719845,0.000183336,0,9.21302e-05
0.015,-0.0381862,-0.0225201,0,0.01,0.13,-0.24,0,0.131576,-0.228571,0,-0.00258188,0.000437494,-0.000640389,0.000169721,0,7.94567e-05
0.016,-0.0381862,-0.0225201,0,0.01,0.13,-0.24,0,0.131655,-0.228109,0,-0.00258188,0.000437494,-0.000561982,0.000156283,0,7.84062e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131727,-0.228304,0,-0.00160686,0.000435272,0.000380177,0.000141848,0.000975024,0.000942159
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131789,-0.228472,0,-0.00160686,0.000435272,0.000351656,0.000131343,0,-2.85208e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131846,-0.228627,0,-0.00160686,0.000435272,0.000325266,0.00012162,0,-2.639e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131903,-0.22878,0,-0.00160686,0.000435272,0.000299238,0.000112027,0,-2.60286e-05
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131951,-0.228912,0,-0.00160686,0.000435272,0.000276789,0.000103755,0,-2.24486e-05
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.24,0,0.131999,-0.229043,0,-0.00160686,0.000435272,0.000254638,9.55965e-05,0,-2.21506e-05
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132042,-0.228724,0,-0.00258188,0.000437494,-0.000666548,9.06419e-05,-0.000975024,-0.000921186
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132084,-0.228411,0,-0.00258188,0.000437494,-0.000613227,8.35359e-05,0,5.33201e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132122,-0.228122,0,-0.00258188,0.000437494,-0.000564184,7.69924e-05,0,4.90434e-05
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132155,-0.227873,0,-0.00258188,0.000437494,-0.000521872,7.13486e-05,0,4.23118e-05
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132186,-0.227642,0,-0.00258188,0.000437494,-0.000482745,6.61276e-05,0,3.91267e-05
0.016,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132215,-0.227413,0,-0.00258598,0.000435272,-0.000447713,5.89006e-05,-4.10154e-06,3.50326e-05
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132241,-0.227216,0,-0.00258598,0.000435272,-0.000414148,5.46109e-05,0,3.35649e-05
0.015,-0.0381862,-0.0225201,0,-0,0.13,-0.24,0,0.132264,-0.227033,0,-0.00258598,0.000435272,-0.000383094,5.06472e-05,0,3.1054e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.131853,-0.227296,0,-0.00160685,-0.000543861,0.000551332,-0.000858719,0.000979133,0.000934426
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.131448,-0.227556,0,-0.00160685,-0.000543861,0.000507221,-0.000789886,0,-4.41112e-05
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.24,0,0.131249,-0.22778,0,-0.00160685,-0.000543861,0.000469174,-0.000755997,0,-3.80464e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.130892,-0.228001,0,-0.00160685,-0.000543861,0.000431631,-0.000695385,0,-3.75435e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.130584,-0.228191,0,-0.00160685,-0.000543861,0.000399251,-0.000643099,0,-3.23802e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.13028,-0.228379,0,-0.00160685,-0.000543861,0.000367302,-0.000591507,0,-3.19481e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.130019,-0.228542,0,-0.00160685,-0.000543861,0.00033975,-0.000547018,0,-2.75522e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.129776,-0.228692,0,-0.00160685,-0.000543861,0.000314251,-0.000505866,0,-2.54996e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.129552,-0.22883,0,-0.00160685,-0.000543861,0.000290681,-0.000467796,0,-2.35699e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.129345,-0.228959,0,-0.00160685,-0.000543861,0.000268865,-0.000432581,0,-2.18153e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.12914,-0.229085,0,-0.00160685,-0.000543861,0.000247359,-0.000397837,0,-2.15061e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.24,0,0.128952,-0.229202,0,-0.00160685,-0.000543861,0.000227567,-0.000365874,0,-1.97925e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128779,-0.229309,0,9.19886e-05,-0.000543861,0.00020935,-0.000336463,0.00169884,-1.82167e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.12862,-0.229408,0,9.19886e-05,-0.000543861,0.000192601,-0.00030941,0,-1.67489e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128483,-0.229493,0,9.19886e-05,-0.000543861,0.000178143,-0.000286072,0,-1.44579e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128347,-0.229577,0,9.19886e-05,-0.000543861,0.000163883,-0.000263048,0,-1.42604e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.12823,-0.229649,0,9.19886e-05,-0.000543861,0.000151582,-0.000243189,0,-1.23009e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128115,-0.229721,0,9.19886e-05,-0.000543861,0.000139449,-0.000223594,0,-1.21333e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128015,-0.229782,0,9.19886e-05,-0.000543861,0.000128988,-0.000206696,0,-1.04606e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.127924,-0.229839,0,9.19886e-05,-0.000543861,0.000119366,-0.000191165,0,-9.62242e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.127839,-0.229891,0,9.19886e-05,-0.000543861,0.00011047,-0.0001768,0,-8.89599e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.127761,-0.22994,0,9.19886e-05,-0.000543861,0.000102233,-0.000163512,0,-8.23662e-06
0.016,-0.0401445,-0.0215409,0,-0,0.13,-0.23,0,0.127684,-0.230449,0,0.00107112,-0.000543861,0.000994913,-0.000150403,0.000979129,0.00089268
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.127617,-0.230455,0,9.19886e-05,-0.000543861,1.46516e-05,-0.000139091,-0.000979129,-0.000980262
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.127552,-0.230462,0,9.19886e-05,-0.000543861,1.35303e-05,-0.000127934,0,-1.12131e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.127496,-0.230469,0,9.59225e-05,-0.000541639,1.62162e-05,-0.000116296,3.93391e-06,2.68593e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.127445,-0.230476,0,9.59225e-05,-0.000541639,1.50502e-05,-0.000107549,0,-1.16602e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.127855,-0.230483,0,9.5915e-05,0.000437494,1.38953e-05,0.000801889,-7.45058e-09,-1.15484e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.128232,-0.230489,0,9.5915e-05,0.000437494,1.27777e-05,0.000737881,0,-1.11759e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.128557,-0.230495,0,9.5915e-05,0.000437494,1.18092e-05,0.000682671,0,-9.68575e-07
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.128877,-0.230501,0,9.5915e-05,0.000437494,1.08555e-05,0.000628199,0,-9.53674e-07
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129154,-0.230506,0,9.5915e-05,0.000437494,1.00359e-05,0.000581214,0,-8.19564e-07
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129427,-0.23051,0,9.5915e-05,0.000437494,9.22382e-06,0.000534857,0,-8.12113e-07
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129662,-0.230514,0,9.5915e-05,0.000437494,8.53091e-06,0.000494877,0,-6.92904e-07
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129894,-0.230518,0,9.5915e-05,0.000437494,7.84546e-06,0.00045543,0,-6.85453e-07
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.129662,-0.230522,0,9.59225e-05,-0.000541639,7.24569e-06,-0.000484299,7.45058e-09,-5.99772e-07
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.129434,-0.230525,0,9.59225e-05,-0.000541639,6.66827e-06,-0.000445416,0,-5.7742e-07
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.129236,-0.230528,0,9.59225e-05,-0.000541639,6.16163e-06,-0.000411877,0,-5.06639e-07
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.12904,-0.23053,0,9.19886e-05,-0.000543861,2.03773e-06,-0.000380825,-3.93391e-06,-4.1239e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.12902,-0.230531,0,9.19886e-05,-0.000543861,1.86265e-06,-0.000377404,0,-1.75089e-07
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.129003,-0.230531,0,9.19886e-05,-0.000543861,1.71736e-06,-0.000374448,0,-1.45286e-07
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.128986,-0.230532,0,9.19886e-05,-0.000543861,1.57207e-06,-0.000371538,0,-1.45286e-07
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.12897,-0.230533,0,9.19886e-05,-0.000543861,1.44169e-06,-0.000368858,0,-1.30385e-07
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.128956,-0.230534,0,9.19886e-05,-0.000543861,1.3262e-06,-0.000366544,0,-1.15484e-07
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.128943,-0.230534,0,9.19886e-05,-0.000543861,1.21444e-06,-0.000364264,0,-1.11759e-07
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.128932,-0.230537,0,9.59225e-05,-0.000541639,4.7572e-06,-0.000360254,3.93391e-06,3.54275e-06
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.128922,-0.230539,0,9.59225e-05,-0.000541639,4.37349e-06,-0.000358472,0,-3.83705e-07
0.016,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.128912,-0.230541,0,9.59225e-05,-0.000541639,4.01586e-06,-0.000356834,0,-3.57628e-07
0.015,-0.0391654,-0.0215409,0.01,-0,0.13,-0.23,0,0.128904,-0.230543,0,9.59225e-05,-0.000541639,3.70666e-06,-0.000355421,0,-3.09199e-07
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129178,-0.230545,0,9.5915e-05,0.000437494,3.40864e-06,0.000577068,-7.45058e-09,-2.98023e-07
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129448,-0.230544,0,9.19811e-05,0.000435272,-4.99189e-07,0.000529012,-3.93391e-06,-3.90783e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129681,-0.230544,0,9.19811e-05,0.000435272,-4.73112e-07,0.000489468,0,2.6077e-08
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129911,-0.230544,0,9.19811e-05,0.000435272,-4.32134e-07,0.000450457,0,4.09782e-08
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130109,-0.230544,0,9.19811e-05,0.000435272,-4.06057e-07,0.000416808,0,2.6077e-08
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130304,-0.230544,0,9.19811e-05,0.000435272,-3.72529e-07,0.000383602,0,3.35276e-08
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130473,-0.230544,0,9.19811e-05,0.000435272,-3.53903e-07,0.000354964,0,1.86265e-08
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130629,-0.230543,0,9.19811e-05,0.000435272,-3.31551e-07,0.000328474,0,2.23517e-08
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130774,-0.230545,0,9.5915e-05,0.000437494,3.32296e-06,0.000306034,3.93391e-06,3.65451e-06
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.23,0,0.130917,-0.231008,0,0.00107504,0.000437494,0.00090386,0.000281693,0.000979129,0.000900537
0.015,-0.0401445,-0.0225201,0,-0,0.13,-0.23,0,0.131041,-0.231407,0,0.00107504,0.000437494,0.000836056,0.000260696,0,-6.7804e-05
0.016,-0.0401445,-0.0225201,0,-0,0.13,-0.23,0,0.131163,-0.2318,0,0.00107504,0.000437494,0.000769239,0.000239877,0,-6.68168e-05
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.130837,-0.231707,0,9.59225e-05,-0.000541639,-0.000194091,-0.000683786,-0.000979122,-0.00096333
0.016,-0.0391654,-0.0215409,0,0.01,0.13,-0.23,0,0.130515,-0.231456,0,9.59225e-05,-0.000541639,-0.000151344,-0.00062906,0,4.27477e-05
0.015,-0.0391654,-0.0215409,0,0.01,0.13,-0.23,0,0.130237,-0.231238,0,9.59225e-05,-0.000541639,-0.000114452,-0.000581848,0,3.68915e-05
0.015,-0.0391654,-0.0215409,0,0.01,0.13,-0.23,0,0.12998,-0.231038,0,9.59225e-05,-0.000541639,-8.03322e-05,-0.000538182,0,3.41199e-05
0.016,-0.0391654,-0.0215409,0,0.01,0.13,-0.23,0,0.129725,-0.23084,0,9.59225e-05,-0.000541639,-4.673e-05,-0.00049499,0,3.36021e-05
0.015,-0.0391654,-0.0215409,0.01,0.01,0.13,-0.23,0,0.129656,-0.230669,0,9.59225e-05,-0.000541639,-1.77585e-05,-0.000483213,0,2.89716e-05
0.016,-0.0391654,-0.0215409,0.01,0.01,0.13,-0.23,0,0.129588,-0.230501,0,9.59225e-05,-0.000541639,1.08369e-05,-0.000471596,0,2.85953e-05
0.015,-0.0391654,-0.0215409,0.01,0.01,0.13,-0.23,0,0.129529,-0.230356,0,9.59225e-05,-0.000541639,3.54946e-05,-0.000461577,0,2.46577e-05
0.016,-0.0391654,-0.0215409,0.01,0.01,0.13,-0.23,0,0.12947,-0.230213,0,9.59225e-05,-0.000541639,5.98282e-05,-0.000451686,0,2.43336e-05
0.015,-0.0391654,-0.0215409,0.01,0.01,0.13,-0.23,0,0.12942,-0.230089,0,9.59225e-05,-0.000541639,8.08164e-05,-0.000443161,0,2.09883e-05
0.015,-0.0391654,-0.0215409,0.01,0.01,0.13,-0.23,0,0.129374,-0.229975,0,9.59225e-05,-0.000541639,0.000100225,-0.000435272,0,1.94088e-05
0.016,-0.0391654,-0.0215409,0.01,0.01,0.13,-0.23,0,0.129328,-0.229862,0,9.59225e-05,-0.000541639,0.000119373,-0.000427494,0,1.9148e-05
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.129126,-0.229918,0,9.59225e-05,-0.000541639,0.000109822,-0.000393154,0,-9.55164e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128952,-0.229967,0,9.59225e-05,-0.000541639,0.000101577,-0.000363534,0,-8.24407e-06
0.016,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128779,-0.230015,0,9.59225e-05,-0.000541639,9.34452e-05,-0.000334311,0,-8.13231e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128631,-0.230056,0,9.59225e-05,-0.000541639,8.64305e-05,-0.000309106,0,-7.01472e-06
0.015,-0.0391654,-0.0215409,0,-0,0.13,-0.23,0,0.128494,-0.230094,0,9.59225e-05,-0.000541639,7.99447e-05,-0.000285793,0,-6.48573e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.12882,-0.230132,0,9.5915e-05,0.000437494,7.35335e-05,0.000638012,-7.45058e-09,-6.41122e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129119,-0.230166,0,9.5915e-05,0.000437494,6.76475e-05,0.000587109,0,-5.88596e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129378,-0.230196,0,9.5915e-05,0.000437494,6.25663e-05,0.000543209,0,-5.0813e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129633,-0.230226,0,9.5915e-05,0.000437494,5.75557e-05,0.000499897,0,-5.01052e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.129853,-0.230251,0,9.5915e-05,0.000437494,5.32307e-05,0.000462538,0,-4.32506e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130056,-0.230275,0,9.5915e-05,0.000437494,4.92334e-05,0.000427982,0,-3.99724e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130257,-0.230298,0,9.5915e-05,0.000437494,4.52921e-05,0.000393882,0,-3.94136e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130441,-0.230319,0,9.5915e-05,0.000437494,4.16636e-05,0.00036251,0,-3.62843e-06
0.015,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130601,-0.230338,0,9.5915e-05,0.000437494,3.85344e-05,0.000335453,0,-3.12924e-06
0.016,-0.0391654,-0.0225201,0,-0,0.13,-0.23,0,0.130758,-0.230356,0,9.5915e-05,0.000437494,3.54424e-05,0.000308756,0,-3.09199e-06
