dt,roll_imu,pitch_imu,yaw_imu,roll_cal,pitch_cal,yaw_cal,axb,ayb,axn_imu,ayn_imu,axn,ayn
0.016,8.48,-0.78,0,3.278,-1.07172,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000178725,-2.52724E-05
0.015,8.48,-0.78,0,3.27814,-1.07164,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000192583,-4.88162E-05
0.016,8.48,-0.78,0,3.27827,-1.07172,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000178978,-7.20024E-05
0.015,8.48,-0.78,0,3.27839,-1.07179,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000167266,-9.19104E-05
0.015,8.48,-0.78,0,3.2785,-1.07186,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000156432,-0.000110269
0.015,8.48,-0.78,0,3.2786,-1.07191,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000146389,-0.000127435
0.016,8.48,-0.78,0,3.2787,-1.07197,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00013651,-0.000144422
0.016,8.48,-0.78,0,3.27879,-1.07203,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00012739,-0.00015986
0.015,8.48,-0.78,0,3.27886,-1.07208,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000118077,-0.000172675
0.016,8.48,-0.78,0,3.27894,-1.07213,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000108913,-0.00018537
0.015,8.48,-0.78,0,3.279,-1.07218,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000101,-0.000196338
0.015,8.48,-0.78,0,3.27906,-1.07222,0,-0.183098,-0.559085,0.0505205,-0.886567,9.36836E-05,-0.00020653
0.016,8.48,-0.78,0,3.27909,-1.07226,0,-0.183098,-0.559085,0.0505073,-0.886711,6.95884E-05,-0.000268042
0.016,8.48,-0.78,0,3.27912,-1.07229,0,-0.183098,-0.559085,0.0505073,-0.886711,6.42687E-05,-0.000273168
0.015,8.48,-0.78,0,3.27915,-1.07231,0,-0.183098,-0.559085,0.0505073,-0.886711,5.96792E-05,-0.000277579
0.016,8.48,-0.78,0,3.27902,-1.07234,0,-0.183098,-0.559085,0.0505073,-0.886711,5.5179E-05,-0.000254512
0.016,8.48,-0.78,0,3.27889,-1.07237,0,-0.183098,-0.559085,0.0505073,-0.886711,5.09918E-05,-0.000233471
0.015,8.48,-0.78,0,3.27878,-1.07239,0,-0.183098,-0.559085,0.0505073,-0.886711,4.74155E-05,-0.000215173
0.016,8.48,-0.78,0,3.27868,-1.07241,0,-0.183098,-0.559085,0.0505073,-0.886711,4.38988E-05,-0.000197172
0.015,8.48,-0.78,0,3.27859,-1.07243,0,-0.183098,-0.559085,0.0505073,-0.886711,4.07994E-05,-0.000181794
0.015,8.48,-0.78,0,3.27851,-1.07244,0,-0.183098,-0.559085,0.0505073,-0.886711,3.7998E-05,-0.00016737
0.016,8.48,-0.78,0,3.27842,-1.07246,0,-0.183098,-0.559085,0.0505073,-0.886711,3.52263E-05,-0.000153184
0.015,8.48,-0.78,0,3.27835,-1.07247,0,-0.183098,-0.559085,0.0505073,-0.886711,3.28273E-05,-0.000140846
0.016,8.48,-0.78,0,3.27828,-1.07249,0,-0.183098,-0.559085,0.0505073,-0.886711,3.03835E-05,-0.000129104
0.016,8.48,-0.78,0,3.27821,-1.0725,0,-0.183098,-0.559085,0.0505073,-0.886711,2.82526E-05,-0.000117838
0.015,8.48,-0.78,0,3.27816,-1.07251,0,-0.183098,-0.559085,0.0505073,-0.886711,2.63602E-05,-0.000108302
0.016,8.48,-0.78,0,3.2781,-1.07252,0,-0.183098,-0.559085,0.0505073,-0.886711,2.44826E-05,-9.90033E-05
0.015,8.48,-0.78,0,3.27806,-1.07253,0,-0.183098,-0.559085,0.0505073,-0.886711,2.29329E-05,-9.07779E-05
0.015,8.48,-0.78,0,3.27801,-1.07254,0,-0.183098,-0.559085,0.0505073,-0.886711,2.14428E-05,-8.32677E-05
0.015,8.48,-0.78,0,3.27797,-1.07212,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000885472,-7.63535E-05
0.015,8.48,-0.78,0,3.27781,-1.07173,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000801921,7.56979E-06
0.016,8.48,-0.78,0,3.27765,-1.07136,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000737488,3.50475E-05
0.015,8.48,-0.78,0,3.27751,-1.07103,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000681952,5.87702E-05
0.016,8.48,-0.78,0,3.27737,-1.07071,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.00062716,8.20756E-05
0.015,8.48,-0.78,0,3.27725,-1.07043,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000579834,0.000102282
0.016,8.48,-0.78,0,3.27714,-1.07016,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000533208,0.00012219
0.015,8.48,-0.78,0,3.27704,-1.06992,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.0004915,0.000138938
0.015,8.48,-0.78,0,3.27695,-1.06969,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000452936,0.000154376
0.016,8.48,-0.78,0,3.27686,-1.06947,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000414863,0.000169575
0.015,8.48,-0.78,0,3.27678,-1.06927,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000382066,0.000182629
0.015,8.48,-0.78,0,3.27671,-1.0691,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000351757,0.000194669
0.016,8.48,-0.78,0,3.27664,-1.06892,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000321761,0.000206828
0.016,8.48,-0.78,0,3.27655,-1.06921,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000589699,0.000166476
0.015,8.48,-0.78,0,3.27647,-1.06946,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000547096,0.000179648
0.016,8.48,-0.78,0,3.27639,-1.06971,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000505164,0.000193
0.015,8.48,-0.78,0,3.27633,-1.06992,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000469014,0.000204384
0.015,8.48,-0.78,0,3.27627,-1.07011,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000435561,0.000214875
0.016,8.48,-0.78,0,3.2762,-1.07031,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000402495,0.000225246
0.015,8.48,-0.78,0,3.27615,-1.07047,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000374034,0.000234187
0.015,8.48,-0.78,0,3.2761,-1.07063,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000347719,0.000242591
0.016,8.48,-0.78,0,3.27606,-1.07078,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000321671,0.000250518
0.015,8.48,-0.78,0,3.27601,-1.07091,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000299275,0.00025773
0.016,8.48,-0.78,0,3.27597,-1.07104,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000277162,0.000264645
0.015,8.48,-0.78,0,3.27594,-1.07116,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000256568,0.000271082
0.016,8.48,-0.78,0,3.2759,-1.07128,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000236288,0.000277579
0.015,8.48,-0.78,0,3.27587,-1.07138,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000218824,0.000283062
0.016,8.48,-0.78,0,3.27586,-1.07149,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000218377,0.000340044
0.015,8.48,-0.78,0,3.27586,-1.07159,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000202253,0.000340819
0.016,8.48,-0.78,0,3.27585,-1.07168,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000186309,0.000341654
0.016,8.48,-0.78,0,3.27582,-1.07176,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000154868,0.00029093
0.016,8.48,-0.78,0,3.27579,-1.07183,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000142723,0.000295758
0.015,8.48,-0.78,0,3.27592,-1.07189,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000132233,0.000274122
0.016,8.48,-0.78,0,3.27604,-1.07149,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000778735,0.000253141
0.015,8.48,-0.78,0,3.27615,-1.07115,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000720099,0.000234783
0.016,8.48,-0.78,0,3.27609,-1.07081,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000662208,0.000244081
0.015,8.48,-0.78,0,3.27605,-1.07052,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000612333,0.000252128
0.016,8.48,-0.78,0,3.276,-1.07023,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000563055,0.000260174
0.015,8.48,-0.78,0,3.27596,-1.06998,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000520602,0.00026679
0.016,8.48,-0.78,0,3.27592,-1.06973,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000478685,0.000273645
0.016,8.48,-0.78,0,3.27588,-1.06951,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000440165,0.000279844
0.015,8.48,-0.78,0,3.27585,-1.06931,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000406951,0.000285029
0.015,8.48,-0.78,0,3.27583,-1.06913,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.00037618,0.000289977
0.015,8.48,-0.78,0,3.2758,-1.06897,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000347719,0.000294507
0.016,8.48,-0.78,0,3.27577,-1.0688,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000319645,0.000299156
0.015,8.48,-0.78,0,3.27534,-1.06867,0,-0.182119,-0.558106,0.0495434,-0.887535,-0.000277624,-0.000549436
0.015,8.48,-0.78,0,3.27495,-1.06855,0,-0.182119,-0.558106,0.0495434,-0.887535,-0.000256538,-0.000481963
0.016,8.48,-0.78,0,3.27472,-1.06888,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000664905,-0.000442505
0.015,8.48,-0.78,0,3.27452,-1.06917,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000615239,-0.000408709
0.016,8.48,-0.78,0,3.27432,-1.06946,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000566289,-0.000375211
0.015,8.48,-0.78,0,3.27416,-1.0697,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000525475,-0.000346959
0.015,8.48,-0.78,0,3.274,-1.06992,0,-0.183098,-0.558106,0.0505225,-0.887535,0.00048779,-0.000320613
0.016,8.48,-0.78,0,3.27385,-1.07014,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000450581,-0.000294685
0.015,8.48,-0.78,0,3.27372,-1.07033,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000418514,-0.000272214
0.016,8.48,-0.78,0,3.27359,-1.07051,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000386864,-0.00025022
0.015,8.48,-0.78,0,3.27348,-1.07067,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000359535,-0.000231206
0.016,8.48,-0.78,0,3.27337,-1.07083,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000332564,-0.000212491
0.015,8.48,-0.78,0,3.27327,-1.07097,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000309318,-0.000196218
0.016,8.48,-0.78,0,3.27334,-1.0711,0,-0.183098,-0.558106,0.0505225,-0.887535,0.000286356,-0.000207663
0.015,8.47,-0.78,0,3.2734,-1.07122,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000266597,-0.000217378
0.015,8.47,-0.78,0,3.27345,-1.07132,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000248298,-0.000226498
0.015,8.47,-0.78,0,3.2735,-1.07142,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000231445,-0.000234723
0.016,8.47,-0.78,0,3.27355,-1.07153,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000213176,-0.000242472
0.016,8.47,-0.78,0,3.27359,-1.07163,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000196368,-0.000249684
0.015,8.47,-0.78,0,3.27362,-1.07171,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000181884,-0.000255704
0.016,8.47,-0.78,0,3.27366,-1.0718,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000167593,-0.000261784
0.015,8.47,-0.78,0,3.27369,-1.07187,0,-0.183098,-0.558106,0.0505204,-0.885836,0.000155255,-0.000267088
0.015,8.47,-0.78,0,3.27372,-1.0715,0,-0.182119,-0.558106,0.0495413,-0.885836,-0.000761703,-0.000271857
0.016,8.47,-0.78,0,3.27375,-1.07115,0,-0.182119,-0.558106,0.0495413,-0.885836,-0.000700563,-0.000276744
0.015,8.47,-0.78,0,3.27375,-1.07083,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000664622,-0.000332534
0.015,8.47,-0.78,0,3.27374,-1.07054,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000614554,-0.000332415
0.016,8.47,-0.78,0,3.27375,-1.07025,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000565156,-0.000332475
0.016,8.47,-0.78,0,3.27374,-1.06998,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000519693,-0.000332355
0.015,8.47,-0.78,0,3.27374,-1.06975,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000480518,-0.000332415
0.015,8.47,-0.78,0,3.27374,-1.06954,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000444204,-0.000332355
0.016,8.47,-0.78,0,3.27374,-1.06933,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000408456,-0.000332236
0.015,8.47,-0.78,0,3.27374,-1.06915,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000377536,-0.000332177
0.015,8.47,-0.78,0,3.27374,-1.06898,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.00034903,-0.000332296
0.016,8.47,-0.78,0,3.27374,-1.06882,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000320852,-0.000332177
0.015,8.47,-0.78,0,3.27374,-1.06867,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000296563,-0.000332117
0.015,8.47,-0.78,0,3.27374,-1.06854,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000274047,-0.000332057
0.015,8.47,-0.78,0,3.27374,-1.06842,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.00025329,-0.000331998
0.016,8.47,-0.78,0,3.27374,-1.0683,0,-0.182119,-0.558106,0.0495281,-0.88598,-0.000232801,-0.000332117
0.015,8.47,-0.78,0,3.27417,-1.06863,0,-0.183098,-0.559085,0.0505052,-0.885012,0.000689507,0.000572085
0.015,8.47,-0.78,0,3.27457,-1.06893,0,-0.183098,-0.559085,0.0505052,-0.885012,0.000638038,0.000504434
0.015,8.47,-0.78,0,3.27496,-1.06921,0,-0.183098,-0.559085,0.0505184,-0.884867,0.000607327,0.000493526
0.016,8.47,-0.78,0,3.27532,-1.06949,0,-0.183098,-0.559085,0.0505052,-0.885012,0.000542209,0.000376046
0.015,8.47,-0.78,0,3.27563,-1.06973,0,-0.183098,-0.559085,0.0505052,-0.885012,0.000501752,0.000322759
0.015,8.47,-0.78,0,3.27592,-1.06994,0,-0.183098,-0.559085,0.0505052,-0.885012,0.000464365,0.000273824
0.016,8.47,-0.78,0,3.2762,-1.0697,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000473216,0.000225306
0.015,8.47,-0.78,0,3.27645,-1.06948,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000435993,0.000183165
0.016,8.47,-0.78,0,3.2767,-1.06927,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000399306,0.000141442
0.016,8.47,-0.78,0,3.27692,-1.06907,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000365511,0.000103056
0.016,8.47,-0.78,0,3.27713,-1.06889,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000334486,6.77705E-05
0.016,8.47,-0.78,0,3.27732,-1.06872,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000305921,3.54052E-05
0.015,8.47,-0.78,0,3.27748,-1.06859,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000282735,7.7486E-06
0.015,8.47,-0.78,0,3.27763,-1.06846,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000261292,-1.7643E-05
0.016,8.47,-0.78,0,3.27777,-1.06834,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000240117,-4.26769E-05
0.016,8.47,-0.78,0,3.27791,-1.06822,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000220671,-6.58631E-05
0.016,8.47,-0.78,0,3.27803,-1.06812,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.00020276,-8.70228E-05
0.015,8.47,-0.78,0,3.27799,-1.06803,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000187367,-7.99894E-05
0.015,8.47,-0.78,0,3.27795,-1.06794,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000173002,-7.30753E-05
0.015,8.47,-0.78,0,3.27792,-1.06787,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000159815,-6.68764E-05
0.016,8.47,-0.78,0,3.27788,-1.06779,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000146806,-6.09159E-05
0.016,8.47,-0.78,0,3.27785,-1.06771,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000133201,-5.57303E-05
0.015,8.47,-0.78,0,3.27782,-1.06764,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000121489,-5.11408E-05
0.016,8.47,-0.78,0,3.2778,-1.06757,0,-0.182119,-0.559085,0.0495262,-0.885012,-0.000109971,-4.67896E-05
0.016,8.47,-0.78,0,3.27778,-1.06751,0,-0.182119,-0.559085,0.0495262,-0.885012,-9.93758E-05,-4.29153E-05
0.015,8.47,-0.78,0,3.27776,-1.06746,0,-0.182119,-0.559085,0.0495262,-0.885012,-9.02116E-05,-3.93987E-05
0.016,8.47,-0.78,0,3.27773,-1.06787,0,-0.183098,-0.559085,0.0505052,-0.885012,0.000817925,-3.54648E-05
0.015,8.47,-0.78,0,3.27771,-1.06823,0,-0.183098,-0.559085,0.0505052,-0.885012,0.000756815,-3.20077E-05
0.016,8.48,-0.78,0,3.27772,-1.06859,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000713304,2.28882E-05
0.015,8.48,-0.78,0,3.27772,-1.0689,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000660047,2.19345E-05
0.016,8.48,-0.78,0,3.27773,-1.06921,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000607535,2.09212E-05
0.016,8.48,-0.78,0,3.27773,-1.0695,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000559151,2.00272E-05
0.015,8.48,-0.78,0,3.27774,-1.06974,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000517473,1.91927E-05
0.015,8.48,-0.78,0,3.27774,-1.06997,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000478879,1.84774E-05
0.015,8.48,-0.78,0,3.27775,-1.07017,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00044325,1.78218E-05
0.016,8.48,-0.78,0,3.27775,-1.07038,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000408024,1.71661E-05
0.016,8.48,-0.78,0,3.27776,-1.07057,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000375628,1.65701E-05
0.015,8.48,-0.78,0,3.27776,-1.07073,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000347689,1.60336E-05
0.016,8.48,-0.78,0,3.27776,-1.0709,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000320137,1.55568E-05
0.015,8.48,-0.78,0,3.27776,-1.07104,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000296384,1.51396E-05
0.016,8.48,-0.78,0,3.27777,-1.07117,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000272945,1.46627E-05
0.016,8.48,-0.78,0,3.27777,-1.0713,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000251338,1.42455E-05
0.015,8.48,-0.78,0,3.27777,-1.07141,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000232711,1.39475E-05
0.015,8.48,-0.78,0,3.27777,-1.07151,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000215515,1.36495E-05
0.015,8.48,-0.78,0,3.27775,-1.07159,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000182688,-3.8445E-05
0.016,8.48,-0.78,0,3.27773,-1.07168,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000168294,-3.46303E-05
0.015,8.48,-0.78,0,3.27771,-1.07175,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000155941,-3.12328E-05
0.015,8.48,-0.78,0,3.27769,-1.07182,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000144467,-2.82526E-05
0.015,8.48,-0.78,0,3.27767,-1.07188,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000133902,-2.53916E-05
0.015,8.48,-0.78,0,3.27766,-1.07194,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000124112,-2.2769E-05
0.015,8.48,-0.78,0,3.27764,-1.07199,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000115037,-2.03252E-05
0.016,8.48,-0.78,0,3.27763,-1.07204,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000106081,-1.78814E-05
0.015,8.48,-0.78,0,3.27764,-1.07167,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000790313,3.58224E-05
0.015,8.48,-0.78,0,3.27765,-1.07132,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000730783,3.3915E-05
0.016,8.48,-0.78,0,3.27767,-1.07097,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000672102,3.18289E-05
0.016,8.48,-0.78,0,3.27781,-1.07065,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000634879,-4.85778E-05
0.015,8.48,-0.78,0,3.27793,-1.07037,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000587016,-6.9797E-05
0.015,8.48,-0.78,0,3.27805,-1.07011,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.00054276,-8.94666E-05
0.016,8.48,-0.78,0,3.27816,-1.06985,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000499085,-0.000108898
0.015,8.48,-0.78,0,3.27826,-1.06963,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.0004614,-0.000125587
0.016,8.48,-0.78,0,3.27836,-1.06941,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000424251,-0.000142038
0.016,8.48,-0.78,0,3.27828,-1.06921,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000390008,-0.000129819
0.015,8.48,-0.78,0,3.27822,-1.06947,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000544995,-0.000119388
0.016,8.48,-0.78,0,3.27816,-1.06973,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000501648,-0.000109076
0.015,8.48,-0.78,0,3.27811,-1.06994,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000464305,-0.000100136
0.016,8.48,-0.78,0,3.27806,-1.07016,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000427395,-9.13739E-05
0.015,8.48,-0.78,0,3.27802,-1.07035,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000395581,-8.38637E-05
0.015,8.48,-0.78,0,3.27797,-1.07052,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000366166,-7.68304E-05
0.015,8.48,-0.78,0,3.27794,-1.07068,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000338882,-7.02143E-05
0.015,8.48,-0.78,0,3.2779,-1.07083,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000313744,-6.43134E-05
0.016,8.48,-0.78,0,3.27787,-1.07097,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000288904,-5.84126E-05
0.016,8.48,-0.78,0,3.27767,-1.07111,0,-0.183098,-0.559085,0.0505073,-0.886711,0.00026603,-2.56896E-05
0.015,8.48,-0.78,0,3.27751,-1.07122,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000246346,2.74181E-06
0.016,8.48,-0.78,0,3.27734,-1.07134,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000226915,3.06368E-05
0.015,8.48,-0.78,0,3.2772,-1.07143,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000210106,5.44786E-05
0.016,8.48,-0.78,0,3.27707,-1.07153,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000193551,7.83205E-05
0.015,8.48,-0.78,0,3.27695,-1.07161,0,-0.183098,-0.559085,0.0505073,-0.886711,0.000179246,9.87053E-05
0.016,8.48,-0.78,0,3.27683,-1.07124,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000735492,0.000118911
0.015,8.48,-0.78,0,3.27673,-1.07091,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000680059,0.000136375
0.015,8.48,-0.78,0,3.27663,-1.07061,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000628829,0.000152469
0.016,8.48,-0.78,0,3.27654,-1.07032,0,-0.182119,-0.559085,0.0495283,-0.886711,-0.000578254,0.000168443
0.015,8.48,-0.78,0,3.27648,-1.07007,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000517786,0.000233829
0.016,8.48,-0.78,0,3.27643,-1.06983,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000476077,0.000243247
0.015,8.48,-0.78,0,3.27638,-1.06961,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000440136,0.000251412
0.015,8.48,-0.78,0,3.27634,-1.06942,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000406936,0.000258684
0.016,8.48,-0.78,0,3.27629,-1.06923,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000374109,0.000266194
0.015,8.48,-0.78,0,3.27626,-1.06906,0,-0.182119,-0.559085,0.0495415,-0.886567,-0.000345811,0.000272572
0.015,8.48,-0.78,0,3.27622,-1.06934,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000585869,0.000278294
0.016,8.48,-0.78,0,3.27619,-1.06977,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000512034,0.000284135
0.015,8.48,-0.78,0,3.27616,-1.07014,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000448346,0.000289142
0.016,8.48,-0.78,0,3.27613,-1.07051,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000385463,0.000294149
0.015,8.48,-0.78,0,3.2761,-1.07083,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000331238,0.000298321
0.016,8.48,-0.78,0,3.27608,-1.07114,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000277698,0.000302494
0.015,8.48,-0.78,0,3.27606,-1.07141,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000231609,0.000306189
0.015,8.48,-0.78,0,3.27604,-1.07152,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000214443,0.000309527
0.016,8.48,-0.78,0,3.27602,-1.07161,0,-0.183098,-0.559085,0.0505205,-0.886567,0.00019756,0.000312924
0.015,8.48,-0.78,0,3.276,-1.0717,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000182942,0.000315785
0.016,8.48,-0.78,0,3.27599,-1.07178,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000168577,0.000318527
0.015,8.48,-0.78,0,3.27597,-1.07186,0,-0.183098,-0.559085,0.0505205,-0.886567,0.000156149,0.000320971
